id,client_id,latitude,longitude,min_budget,max_budget,desired_area_min,desired_area_max,property_type,floors,rooms,has_parking,distance_to_city_center,hospital_nearby,police_station_nearby,fire_station_nearby,public_transport_accessible,created_at
471,598,35.57111,2.548,163563,435884,87,177,Studio,2,5,True,10.2,False,False,True,True,2025-06-27 12:22:31
472,600,34.06579,3.59984,175818,335369,89,112,House,5,4,False,18.0,False,False,False,True,2025-05-08 06:30:39
473,628,36.34208,5.71494,110680,365003,53,140,Apartment,3,2,True,2.5,False,True,True,True,2025-04-23 04:06:54
474,733,35.90863,1.75202,72561,216850,64,148,Studio,1,6,True,18.5,False,True,True,False,2024-11-02 16:23:59
475,770,35.88229,6.98911,104430,245664,94,166,Studio,3,4,True,9.6,False,False,True,True,2025-02-14 22:33:46
476,862,35.72259,4.91715,192742,386059,94,131,Villa,4,1,False,10.6,False,True,False,True,2025-06-02 15:57:38
477,698,34.01849,6.70315,141846,241144,82,135,Studio,4,1,False,6.0,False,False,False,True,2024-08-05 18:03:48
478,532,35.94036,1.46274,111194,219593,67,131,Villa,2,1,False,8.0,False,True,False,True,2024-09-05 10:47:53
479,673,34.10514,6.32313,140025,326702,91,152,Studio,5,6,True,8.5,True,True,True,True,2024-11-15 21:04:20
480,426,34.77572,1.86886,66956,282016,71,169,House,2,6,True,18.3,False,True,False,False,2024-10-05 05:39:36
481,496,36.1612,4.87043,146777,353576,85,162,House,3,3,False,12.6,True,False,True,True,2025-05-17 15:23:59
482,971,35.3501,5.14,165469,240792,70,151,Villa,2,5,False,7.7,False,False,True,False,2024-10-29 03:53:29
483,191,36.64243,5.71539,172969,349190,72,102,Studio,2,3,False,12.0,True,False,True,False,2024-12-29 01:33:52
484,861,35.92881,-0.9898,194457,327510,76,131,Apartment,3,1,True,18.3,False,True,False,False,2025-02-13 06:00:55
485,147,36.33424,-0.34517,88337,185757,79,118,House,2,4,True,9.9,True,True,True,False,2025-05-05 10:32:51
486,370,34.27792,3.10224,181600,246866,47,122,Apartment,5,3,False,13.9,True,True,False,True,2025-03-23 20:49:15
487,794,34.65862,7.84108,163812,427738,72,100,House,5,5,False,3.9,False,True,True,False,2024-11-21 04:23:59
488,334,36.66702,3.43529,173951,431805,89,109,House,3,2,False,1.5,False,False,True,True,2024-08-11 09:07:33
489,765,35.0566,-0.86564,109944,309343,97,188,Villa,5,3,False,9.6,False,False,False,False,2025-07-06 09:04:40
490,301,34.49248,-0.57296,186963,423142,51,126,Studio,5,5,False,19.2,False,False,False,False,2025-01-24 15:06:38
491,425,34.02264,0.02513,147676,321148,44,116,Studio,3,3,True,3.3,False,True,False,True,2024-11-13 06:50:56
492,132,35.54191,-0.35723,197741,270048,84,181,House,2,5,True,15.5,True,True,False,False,2025-02-27 19:38:02
493,314,34.95938,2.13243,172654,460265,81,167,Villa,4,5,False,15.9,False,False,False,True,2024-08-17 00:08:56
494,546,36.80201,-0.50438,192972,464702,55,139,Villa,3,5,True,15.2,False,False,False,False,2024-09-09 06:09:05
495,296,35.64633,6.91433,143175,426215,82,144,Apartment,2,6,False,2.1,True,False,False,False,2025-03-12 09:15:30
496,204,34.77341,7.24232,55992,270699,60,90,Studio,3,2,False,10.8,False,False,False,True,2024-09-13 10:37:40
497,223,36.59055,2.35546,109586,276094,45,134,Apartment,1,1,False,11.9,True,False,False,True,2025-01-29 14:02:53
498,348,35.98741,3.31912,178229,357583,68,168,House,2,6,True,12.2,False,True,False,False,2025-05-28 18:58:18
499,458,35.07022,1.46004,179044,296545,89,125,Villa,4,3,False,14.0,True,True,False,True,2025-05-15 01:05:41
500,443,36.29207,7.28694,95431,340024,61,119,Villa,2,2,False,5.3,False,True,False,False,2024-07-20 14:33:33
501,337,35.84006,7.50759,140373,379749,93,152,Apartment,2,5,False,16.6,True,False,False,True,2025-07-08 18:39:43
502,487,36.69155,4.79403,176394,424362,84,132,Apartment,5,4,False,4.6,True,True,False,True,2025-01-13 08:21:47
503,750,35.96111,-0.7435,125708,193355,98,156,Studio,1,4,True,15.5,False,False,False,False,2025-02-04 04:16:30
504,534,35.4681,1.16658,81431,278898,55,132,House,5,3,True,16.5,False,False,False,True,2024-11-13 14:12:01
505,660,34.74214,4.80417,56612,247049,83,142,House,5,4,True,2.1,True,False,False,False,2025-05-04 01:58:48
506,992,36.35365,6.71805,136939,350978,41,91,House,2,2,True,11.2,True,False,True,False,2024-09-10 01:12:30
507,397,35.38964,2.59704,185350,342904,91,158,Studio,2,5,True,14.9,False,True,True,True,2025-01-30 01:36:23
508,177,36.08975,3.16621,190907,279297,54,150,House,5,5,True,13.7,True,False,True,True,2024-08-25 14:29:53
509,887,36.6222,4.08933,158653,239029,94,162,House,5,4,True,4.5,True,True,False,False,2025-01-14 07:16:07
510,539,34.65078,7.39295,163743,418072,95,157,Villa,3,2,True,8.6,False,True,False,True,2025-01-01 21:13:53
511,495,34.99968,-0.24998,168127,338935,49,115,Apartment,2,2,True,14.5,False,False,True,False,2025-03-02 10:07:17
512,943,36.64018,2.12485,161351,309712,71,99,Villa,1,4,True,16.7,False,False,False,True,2025-06-12 23:43:12
513,956,35.28271,5.31399,152602,386231,72,106,Apartment,3,5,False,16.6,True,False,True,False,2025-03-20 12:21:58
514,892,34.00124,7.818,132878,274788,85,170,House,1,1,False,18.9,True,False,False,False,2025-06-09 01:10:45
515,513,35.77082,4.79957,169255,411859,50,149,House,3,4,True,14.9,True,False,False,False,2025-01-21 07:52:46
516,817,34.16787,3.89135,103234,264605,100,155,House,5,6,True,1.5,True,True,True,True,2025-01-28 00:49:20
517,129,34.01121,4.24715,76967,206411,67,128,Apartment,5,6,True,18.9,False,True,False,True,2024-11-19 00:36:59
518,678,35.28045,-0.68926,171850,311422,87,162,Studio,3,1,False,1.3,False,True,False,True,2025-01-03 04:31:19
519,873,35.93464,0.46959,158155,398947,46,86,Apartment,2,5,True,8.0,False,False,False,False,2025-02-21 12:27:10
520,458,35.49894,3.9409,186277,389025,72,129,Studio,1,3,True,10.2,True,False,False,True,2024-11-06 04:37:01
521,157,35.22389,3.97612,178736,262878,44,99,Apartment,2,5,False,10.6,False,True,True,True,2025-06-13 23:04:15
522,450,35.77291,-0.28956,159259,413479,82,181,Villa,2,2,True,7.4,True,True,True,True,2024-12-31 16:25:06
523,195,35.99698,5.30807,176618,255569,66,117,Studio,5,6,True,12.3,True,False,True,False,2024-08-14 17:04:52
524,293,34.11201,3.83385,88838,336343,43,93,Apartment,3,2,False,1.0,False,True,True,True,2025-05-07 05:42:25
525,708,34.12175,6.86415,103982,167134,68,115,Villa,5,2,False,6.1,False,False,True,True,2024-07-29 09:20:23
526,700,34.05592,4.65459,133057,261904,41,105,Studio,3,5,True,1.4,False,False,True,False,2024-12-15 13:04:15
527,208,36.17514,4.55623,117082,332343,60,108,Studio,3,2,True,1.9,True,True,False,False,2024-10-11 17:44:36
528,230,36.79781,5.35385,173272,300709,95,167,Apartment,3,3,False,16.7,True,False,True,False,2025-04-22 05:32:12
529,187,36.21763,4.43804,85345,309753,91,148,Villa,5,4,True,6.3,False,True,False,True,2024-09-25 22:05:39
530,118,35.58298,2.10418,97456,299232,84,153,Apartment,5,1,True,15.1,True,False,False,True,2024-11-23 23:49:56
531,962,36.32754,4.73999,152082,449754,48,116,Studio,3,1,False,4.3,False,False,True,True,2025-01-30 02:56:37
532,491,34.83805,5.4206,105638,390228,75,174,Studio,4,4,False,17.4,False,False,True,False,2024-08-30 02:15:33
533,144,35.84029,1.31193,174890,285003,78,108,Apartment,2,4,False,2.6,False,True,True,True,2024-09-13 20:50:19
534,788,35.36658,7.93631,189533,368110,95,153,Studio,5,5,True,1.7,True,False,False,False,2025-07-15 19:00:23
535,731,35.06647,7.64716,145655,432452,70,91,Apartment,4,2,True,12.6,True,False,True,False,2025-05-11 18:50:14
536,477,35.45586,5.61042,153978,288038,40,79,Villa,3,1,True,8.1,False,True,True,True,2024-07-19 00:00:21
537,161,35.6255,5.82713,164156,433761,54,154,Apartment,3,4,True,10.2,True,True,True,False,2025-03-01 03:31:52
538,430,35.94219,2.40646,179297,467118,45,81,House,1,3,False,19.6,True,True,False,False,2025-04-06 21:52:41
539,830,34.64586,5.77948,141612,312006,85,147,House,2,3,True,1.9,True,True,False,False,2025-07-10 22:33:25
540,680,34.6734,5.41706,119319,366711,93,149,Studio,5,1,False,13.1,False,True,True,True,2024-07-30 16:51:37
541,501,36.67211,0.54319,151381,308193,76,154,Studio,5,1,False,19.2,True,True,False,True,2025-07-13 21:59:40
542,693,35.62699,6.2614,80035,223938,40,68,Apartment,1,3,True,4.6,True,False,False,False,2025-05-22 00:55:40
543,946,34.83368,7.43513,135884,248837,92,175,Apartment,4,1,False,6.1,False,False,False,False,2025-05-02 03:49:00
544,253,36.88363,3.97641,177929,280413,42,62,Apartment,5,6,False,9.3,True,True,True,False,2025-01-19 19:04:34
545,182,35.87899,1.47396,99156,199248,61,112,House,2,2,False,7.7,True,False,True,True,2024-12-11 19:03:18
546,698,36.20857,0.35658,163219,264018,45,128,House,5,4,False,2.5,True,False,False,True,2025-01-21 18:14:14
547,896,34.58468,4.34021,85292,160073,43,118,House,2,4,True,17.6,False,False,True,False,2025-02-24 14:51:11
548,925,34.87387,0.34477,74201,318526,88,113,Apartment,4,5,False,18.6,False,False,True,True,2025-05-24 08:14:57
549,101,34.91262,7.27787,84511,266642,80,109,Apartment,2,5,False,13.0,True,True,False,True,2024-12-06 06:21:38
550,234,35.5354,4.78342,163857,403547,44,132,House,1,2,False,18.9,False,False,False,True,2024-08-08 22:22:15
551,460,36.52632,3.51896,153299,272859,50,111,Studio,3,3,True,2.6,False,True,False,True,2024-08-13 05:54:31
552,976,36.91494,5.35897,101217,151880,66,136,Studio,5,4,True,9.2,False,False,False,False,2024-08-04 07:58:23
553,500,35.53006,5.62022,127613,249201,51,112,House,5,4,True,18.9,True,True,False,True,2025-03-31 11:00:16
554,815,34.81911,3.37691,119146,199671,80,136,House,2,6,False,12.1,True,True,False,False,2025-05-09 10:25:43
555,673,36.4022,5.41001,50019,212839,69,135,Villa,2,4,True,14.2,False,False,True,False,2024-08-26 12:44:25
556,712,36.26109,7.74206,50051,242342,78,139,Studio,5,5,True,4.0,False,True,True,True,2025-01-25 07:33:12
557,636,35.54161,4.78159,123187,244686,68,146,Apartment,3,5,True,1.3,False,False,True,False,2025-04-04 07:00:11
558,437,36.62477,5.85681,79014,177497,71,121,House,4,4,True,9.0,False,True,False,True,2025-06-14 18:10:34
559,708,34.72648,6.22896,123622,360104,89,146,Studio,5,3,False,6.3,False,False,False,True,2025-04-14 23:11:01
560,284,34.10146,7.19862,110144,212539,53,112,Apartment,3,1,False,6.8,False,True,False,True,2024-12-24 21:26:16
561,141,35.61048,6.12431,58487,189872,93,160,House,2,3,True,12.8,False,True,False,True,2025-06-11 06:32:59
562,158,34.34449,7.42995,94614,315046,45,117,Villa,2,1,True,15.9,False,True,True,True,2024-08-18 05:31:12
563,842,35.79607,4.82853,150285,372082,77,102,Apartment,1,3,False,7.2,True,True,True,False,2025-04-29 05:54:45
564,462,34.9493,0.83491,192410,320576,64,121,Studio,4,5,True,1.7,False,False,True,True,2025-05-25 21:54:42
565,745,35.24091,4.93309,177504,375022,79,122,Studio,3,6,True,13.3,True,True,True,True,2025-03-03 19:24:42
566,167,35.77079,6.44464,89852,341026,98,176,House,5,5,False,15.0,True,True,True,False,2025-05-21 17:21:17
567,385,36.25147,1.56327,168666,354388,96,184,House,1,1,False,2.6,False,False,True,True,2025-07-02 07:05:24
568,713,35.62478,-0.70573,107541,250920,85,135,House,2,2,False,10.5,False,False,True,False,2024-10-13 11:48:40
569,719,36.30851,6.09418,153095,304746,93,188,House,1,1,False,17.8,False,True,False,False,2025-07-11 14:42:39
570,448,36.07355,0.94738,51924,234030,43,92,Studio,4,3,False,16.2,False,True,True,False,2025-06-22 22:51:44
571,255,36.69387,1.7701,160849,415131,56,154,House,2,3,False,9.7,True,True,False,True,2025-03-02 22:43:57
572,357,35.3431,2.00415,63266,228615,98,130,Studio,4,1,True,19.0,False,True,True,False,2024-10-25 03:12:44
573,543,34.81533,7.33099,189453,304926,70,138,Villa,1,2,False,8.6,False,True,True,True,2025-05-04 06:20:53
574,445,36.08008,6.65854,159533,325047,60,132,Studio,5,4,False,6.9,True,False,False,True,2025-02-25 23:45:30
575,270,36.57623,6.88748,64362,158415,68,96,Apartment,4,4,False,4.2,True,True,False,True,2024-07-23 20:17:38
576,461,36.80378,1.75957,138559,347148,49,85,House,4,1,False,18.9,False,False,True,False,2025-03-14 03:42:49
577,645,36.3825,7.88817,191177,312466,40,127,Studio,4,1,True,2.6,False,False,False,True,2024-12-26 02:22:39
578,196,36.12147,1.70253,96399,221640,56,107,Apartment,3,2,True,6.8,True,True,False,True,2024-11-20 07:12:28
579,120,36.14805,-0.51002,198940,291462,82,107,Studio,1,2,True,1.9,False,False,True,False,2025-04-04 12:40:07
580,734,34.1993,3.1661,168786,461930,70,146,House,2,3,True,8.5,False,False,True,True,2024-09-15 01:29:47
581,653,34.17098,-0.8118,76047,224365,99,196,Studio,2,2,True,6.1,True,False,True,True,2025-02-14 20:04:22
582,255,35.76181,0.94556,129107,225850,93,192,House,2,4,False,10.3,False,True,True,False,2025-04-07 02:10:23
583,602,36.23248,7.96225,199834,303982,100,169,Studio,5,3,False,1.7,False,True,False,False,2024-08-08 00:21:35
584,134,35.87074,3.45524,103423,361071,46,117,Apartment,3,2,True,20.0,True,False,False,True,2025-01-04 12:51:26
585,385,36.28756,5.31215,73667,306946,44,128,Apartment,1,4,True,13.7,True,False,False,False,2025-04-09 12:28:55
586,411,35.00914,4.2664,79613,253518,51,128,Apartment,3,6,True,7.5,False,False,True,True,2025-01-08 12:33:23
587,153,35.59146,0.23045,89109,149594,53,111,Studio,2,6,True,10.9,False,False,True,True,2024-07-28 06:26:23
588,808,35.16664,4.06252,140157,277547,99,142,Apartment,5,6,True,6.6,False,False,False,False,2025-06-15 01:46:26
589,172,36.71177,0.12876,104552,223128,83,136,House,3,6,False,16.7,True,True,False,True,2025-01-17 17:21:35
590,601,36.40635,7.13524,59750,302401,71,149,Apartment,3,6,True,5.9,True,True,False,True,2025-07-09 20:05:03
591,418,34.13343,1.04125,86325,253466,72,122,Villa,2,2,True,2.1,False,True,True,True,2024-09-13 14:20:51
592,624,36.06527,1.56249,132036,381143,48,108,House,5,2,True,5.9,True,True,True,True,2025-03-29 08:06:56
593,515,34.75871,6.18827,180234,295299,42,90,House,5,5,True,5.2,True,False,False,True,2024-11-20 11:18:16
594,429,34.4319,2.54719,130312,422796,54,74,Studio,1,1,True,9.6,False,False,False,True,2024-09-14 10:02:55
595,320,35.43265,0.56005,53105,111271,96,182,Villa,2,5,True,13.8,False,True,False,False,2024-11-22 14:07:44
596,665,34.85527,4.8487,165807,275955,80,152,Apartment,3,2,True,11.6,False,False,False,True,2024-10-28 23:36:19
597,498,36.50352,-0.73117,85192,173173,83,174,Studio,5,4,False,14.7,True,False,False,True,2025-01-24 20:46:29
598,584,34.19765,6.21885,139965,433090,62,137,Villa,5,6,False,16.8,False,False,False,False,2024-12-11 17:32:25
599,372,34.18094,6.50672,179044,283892,74,126,Apartment,4,6,True,8.3,True,False,False,False,2025-06-19 03:16:10
600,537,34.33846,3.45237,65450,319838,86,164,House,1,4,False,8.2,False,False,False,False,2025-03-31 15:07:37
601,161,34.1969,0.208,83797,285682,48,126,Studio,2,6,False,2.9,False,False,False,True,2024-10-30 12:36:12
602,337,36.41473,3.64384,77800,255417,61,114,House,4,2,True,16.1,True,False,False,False,2024-11-26 11:57:01
603,501,36.81735,7.4326,82481,364581,64,131,House,1,5,True,3.0,False,True,False,False,2025-02-03 02:23:58
604,625,35.19904,5.40356,60501,131051,40,67,Villa,4,1,False,10.1,False,True,False,False,2024-08-26 17:51:02
605,189,35.19377,5.06426,114667,319587,49,124,Studio,1,2,False,12.6,False,False,True,False,2024-12-30 23:48:30
606,102,36.08518,1.66954,134344,383249,74,119,Apartment,1,2,False,16.0,False,False,False,False,2025-03-29 07:49:21
607,738,36.32672,4.27194,143397,281201,59,132,House,2,4,True,1.6,True,True,False,False,2024-08-05 10:37:43
608,505,36.25983,1.11295,182633,471162,54,79,Villa,3,5,True,5.7,True,False,True,False,2024-08-26 20:09:03
609,731,35.06052,5.65821,159597,369469,47,107,Villa,4,4,True,12.2,False,False,False,True,2024-08-14 18:27:24
610,334,35.43568,7.45366,172693,255732,50,84,Studio,4,6,True,3.9,True,True,True,False,2024-08-22 22:59:45
611,972,35.88355,5.03354,65528,155057,88,165,Villa,2,5,False,19.7,True,True,True,True,2024-10-21 04:40:42
612,161,35.78109,2.46662,64209,357039,79,118,Apartment,5,4,False,1.8,True,False,True,True,2024-10-11 07:40:18
613,462,35.93906,4.48332,51743,333384,48,135,House,1,6,False,19.0,False,False,False,False,2024-11-14 07:48:11
614,822,34.95649,0.45003,87937,209755,91,134,Apartment,3,1,True,6.5,True,True,True,True,2024-08-19 02:55:51
615,113,36.29655,5.23046,146532,371036,70,140,House,1,1,True,12.6,True,False,True,True,2025-05-13 14:00:52
616,427,36.59724,0.36673,76951,306911,52,107,Villa,2,4,False,2.6,False,True,False,True,2025-05-12 17:08:53
617,956,36.9786,-0.03182,130170,364522,75,155,Apartment,4,5,True,11.9,True,False,True,True,2025-03-07 20:17:36
618,336,36.86233,3.61167,189387,292128,90,158,Apartment,1,6,False,9.3,False,True,True,True,2025-02-21 12:49:27
619,486,36.99652,2.19147,114235,245532,77,100,Apartment,5,4,False,12.1,False,True,True,False,2025-02-09 04:32:49
620,340,36.07071,6.07612,165627,405198,91,155,Apartment,5,5,True,7.5,True,True,False,True,2025-04-26 22:32:02
621,938,36.12021,7.16432,109034,230020,62,155,Apartment,5,5,True,14.0,True,True,True,False,2024-12-14 18:55:51
622,515,34.15078,7.65179,147041,315143,59,80,Villa,1,5,False,1.3,False,True,False,True,2025-07-09 11:32:50
623,805,34.88625,6.7453,160107,440841,95,149,House,5,1,False,10.8,False,False,False,True,2024-10-30 23:02:31
624,332,34.30485,0.125,52013,131930,100,143,Villa,2,1,False,16.3,True,False,False,False,2025-05-11 21:16:07
625,659,34.6125,7.70577,119041,305732,42,116,Apartment,1,4,True,16.2,True,False,False,False,2025-06-05 00:51:02
626,408,35.24959,4.59304,53086,322135,47,147,Apartment,3,3,True,9.3,True,True,True,True,2024-08-13 06:11:38
627,176,35.43201,7.33143,164531,395656,73,142,Villa,4,6,False,4.7,True,True,True,True,2025-06-12 17:13:56
628,642,35.01396,6.3947,150550,350376,84,164,Villa,5,2,False,1.4,True,True,True,True,2025-05-03 17:45:58
629,301,36.06984,7.19778,59650,240284,81,151,Villa,4,2,True,17.6,True,True,True,True,2024-08-25 06:29:08
630,117,35.70536,0.96842,163102,264445,54,91,Apartment,2,2,True,4.0,False,True,True,True,2024-09-26 23:36:22
631,806,36.02348,4.40209,145573,321264,86,131,Apartment,4,6,False,14.2,False,True,True,True,2024-11-11 23:24:59
632,825,36.2829,1.98712,139314,310096,68,159,Apartment,5,4,True,2.9,True,True,False,True,2024-12-23 09:54:53
633,677,34.82339,7.62163,135017,229886,84,162,Apartment,4,5,True,19.3,True,True,True,True,2024-08-19 11:01:38
634,500,35.58897,5.48158,142263,406562,79,133,Apartment,2,5,False,18.3,True,True,True,True,2025-02-11 11:01:44
635,779,34.13432,5.27268,189364,418311,88,178,Villa,1,3,True,6.1,False,True,False,False,2025-07-15 15:59:32
636,406,36.67128,-0.31854,172701,340094,88,165,Apartment,5,3,True,17.7,True,True,True,False,2025-04-20 13:01:33
637,232,35.89372,7.03477,173547,371543,72,114,Villa,2,5,True,5.9,False,True,False,False,2024-10-13 22:21:37
638,979,35.0588,6.02487,125354,355287,96,124,Apartment,5,3,True,4.3,True,False,True,False,2025-01-07 19:53:10
639,107,35.62186,2.68713,54530,340747,90,161,Villa,1,3,False,1.3,False,False,False,True,2025-07-02 14:40:30
640,424,35.87177,4.12055,144033,284205,79,162,Apartment,5,6,False,16.3,False,False,False,True,2024-10-03 23:13:38
641,623,34.99934,3.99431,165823,431042,81,133,Villa,1,4,True,4.0,False,False,True,True,2024-11-01 19:01:58
642,683,36.57739,1.80208,128308,325838,65,127,Studio,5,1,True,16.5,False,True,False,True,2024-11-05 17:54:37
643,406,36.52044,4.94888,183352,448441,54,87,Studio,5,6,True,19.8,False,True,False,False,2025-05-30 09:59:15
644,446,35.82531,0.20919,111463,405972,55,148,Apartment,2,1,True,4.6,False,True,True,True,2025-01-13 04:46:52
645,272,35.03357,-0.67946,73477,184622,78,127,Apartment,3,6,False,4.0,True,True,False,True,2025-03-05 13:41:32
646,514,34.06692,1.77401,145057,322699,90,170,Studio,4,1,True,5.4,True,True,False,False,2025-03-08 23:36:46
647,158,34.65848,5.52139,161113,362430,97,160,Apartment,3,4,True,18.1,False,True,True,False,2024-12-15 23:46:56
648,907,36.75457,7.25653,193354,483526,99,156,House,5,4,False,15.7,False,False,True,True,2024-08-16 04:47:00
649,940,35.53454,0.79482,50427,346146,47,105,Studio,3,5,True,13.5,True,False,True,True,2025-04-28 07:05:37
650,479,36.43615,1.13817,137170,313225,60,132,House,2,3,True,8.4,False,True,True,False,2024-09-24 20:13:17
651,356,36.52674,-0.27887,176316,285934,94,150,House,3,5,True,2.4,False,True,False,False,2024-08-23 17:16:42
652,397,36.12449,2.90497,166425,307842,73,122,Villa,1,4,True,14.6,False,False,False,False,2025-02-10 08:26:34
653,176,36.6222,7.33885,198771,318751,60,93,Villa,3,1,True,19.1,False,False,True,False,2025-03-07 13:57:40
654,282,35.99152,2.99975,74236,340364,90,186,Villa,2,1,True,16.7,False,False,True,False,2024-10-16 09:48:35
655,429,36.94473,7.96712,100299,313201,89,117,Studio,5,1,False,8.4,False,False,True,False,2025-02-14 17:30:47
656,295,35.23908,7.25067,199792,286289,88,131,Apartment,4,4,False,7.0,False,False,True,True,2025-01-31 02:59:11
657,177,35.24475,7.47569,78461,260161,71,122,Studio,4,5,False,11.2,False,False,False,True,2024-08-01 17:32:51
658,168,35.64822,1.72631,97270,291180,100,185,Studio,1,2,False,7.1,True,True,False,False,2025-03-25 15:37:23
659,146,35.76506,3.89481,186022,361669,58,86,Apartment,2,4,True,18.0,False,False,True,False,2025-05-12 22:53:24
660,731,36.12427,6.75033,50194,144372,65,122,House,5,3,False,2.3,True,False,False,True,2025-06-22 08:52:58
661,842,36.29857,5.71948,185522,380497,61,119,Villa,1,1,False,12.3,False,False,False,True,2024-10-04 16:11:31
662,877,34.869,-0.55418,50516,140588,81,164,Studio,1,3,False,14.5,True,True,False,False,2024-11-05 14:14:22
663,671,35.54407,-0.48836,148954,383280,58,136,Studio,4,1,True,16.2,False,True,True,True,2025-05-31 23:58:51
664,433,35.40834,-0.78049,65103,229877,59,125,Studio,2,2,False,5.2,True,True,False,True,2025-01-17 20:10:08
665,183,36.5874,3.18934,133209,433061,95,169,House,4,4,False,13.6,True,False,True,True,2024-08-05 10:28:57
666,907,36.49099,-0.02014,151234,427198,69,147,Apartment,3,1,True,4.8,True,False,True,True,2025-06-20 23:12:57
667,335,35.75567,6.02342,156613,392329,87,129,Studio,2,4,True,20.0,False,True,True,True,2024-10-24 07:01:27
668,813,35.32006,7.10506,85635,379233,47,115,Villa,2,1,False,1.6,True,True,False,False,2025-05-16 18:40:33
669,354,35.83294,3.5011,66260,358818,74,94,Villa,3,1,False,8.5,True,False,True,True,2025-05-03 13:56:02
670,869,36.41327,1.16875,174451,376275,40,72,House,2,4,True,12.3,False,True,False,True,2024-09-08 18:16:52
671,493,35.65157,5.59832,68753,346965,61,137,Studio,5,1,True,12.5,False,False,True,False,2024-08-31 22:04:11
672,955,36.61075,7.51065,74722,244723,56,140,Villa,3,5,False,1.6,False,True,False,False,2025-03-16 08:21:39
673,561,35.86668,3.30391,179325,360025,61,130,House,2,2,False,16.1,True,True,False,False,2024-09-27 05:11:04
674,189,34.17487,-0.17655,176841,285902,68,96,Apartment,2,3,True,9.8,False,False,True,True,2025-05-04 22:46:47
675,571,35.7312,2.77155,163033,277919,73,147,House,4,1,False,16.1,True,False,False,False,2025-01-22 23:25:02
676,493,36.07375,5.12048,50291,253782,61,102,Studio,5,1,True,9.8,True,False,True,True,2025-03-30 20:44:08
677,440,34.09996,6.14434,139599,221565,66,120,Studio,2,5,False,3.3,False,True,False,False,2024-10-23 10:58:24
678,142,35.96636,7.67945,65574,256726,96,130,Studio,1,1,True,4.1,False,False,False,True,2025-06-11 08:11:43
679,910,36.20512,0.3686,86761,336667,44,141,Villa,3,5,False,5.5,False,False,False,False,2025-01-14 11:03:02
680,319,35.62582,6.59904,153691,255977,72,120,House,5,1,False,10.1,True,True,False,False,2024-12-05 00:31:06
681,297,34.08784,6.7308,89051,278882,91,164,Villa,1,4,True,16.2,True,False,True,False,2024-08-05 08:09:51
682,269,34.49317,1.18505,108479,249231,94,154,House,4,6,False,7.1,True,False,True,True,2025-04-02 08:30:20
683,124,34.97872,5.43802,113190,381690,94,125,House,4,3,False,7.6,False,True,False,False,2025-05-05 16:50:10
684,406,36.70715,0.2532,62431,229299,42,109,Villa,5,1,False,1.5,False,False,True,False,2024-12-04 20:19:37
685,645,34.43761,5.83749,173941,405760,89,173,Studio,3,4,True,8.8,True,True,False,False,2024-12-08 08:18:56
686,648,34.61973,6.44473,112289,348049,93,181,House,1,1,True,13.6,True,True,True,False,2024-12-11 03:28:37
687,758,34.29463,0.15467,160127,316155,82,175,Studio,2,3,False,3.3,False,True,False,True,2025-03-07 05:24:10
688,992,36.35728,-0.1525,160315,385601,78,154,Apartment,4,5,False,17.0,True,False,False,True,2025-03-29 20:21:39
689,955,35.43079,-0.68181,117352,212388,79,118,Villa,2,6,True,16.2,False,True,True,True,2024-10-14 00:06:00
690,266,36.63585,5.46639,142701,281697,48,142,Villa,1,3,False,3.5,True,True,False,True,2024-10-02 06:13:48
691,908,36.93724,1.07451,160987,221511,93,140,Villa,2,4,False,9.2,True,False,False,False,2024-11-18 13:19:39
692,524,35.18784,3.30858,136051,297017,83,179,House,2,5,False,3.5,True,False,False,False,2024-08-10 05:21:02
693,535,34.05735,-0.232,98936,286049,44,70,Apartment,3,2,True,11.5,False,True,False,False,2024-09-29 04:07:24
694,358,36.09207,0.51283,140581,193442,93,144,Studio,3,4,True,8.0,False,False,True,False,2024-09-04 06:09:00
695,138,34.18827,0.79912,69132,331620,50,70,Studio,1,1,False,2.1,False,True,True,True,2025-05-25 05:54:22
696,253,34.77425,4.7655,96325,329904,55,126,Apartment,5,3,True,11.6,True,True,False,True,2024-08-10 08:07:12
697,667,35.83498,-0.52596,130314,268927,53,142,Studio,2,5,False,14.9,True,True,False,True,2024-12-18 02:45:37
698,550,34.47384,5.30352,139638,429370,76,123,Studio,5,4,False,1.1,True,True,False,True,2025-03-01 03:19:56
699,363,35.33961,1.00251,70199,134242,82,175,Villa,5,6,False,13.6,False,True,False,True,2024-09-28 03:46:01
700,120,34.35652,7.93735,166071,379305,81,152,Studio,3,1,True,1.2,True,False,False,False,2024-10-26 04:54:36
701,130,35.15149,1.05188,82283,344283,53,122,Studio,1,1,True,5.8,False,True,True,False,2024-12-26 21:33:06
702,660,36.04546,0.21844,81554,349522,85,162,Studio,1,5,False,11.0,False,True,True,True,2025-03-01 05:28:21
703,243,34.93908,3.6094,86864,224393,53,145,Apartment,2,1,True,1.5,True,False,True,False,2024-11-03 22:37:39
704,799,34.2996,1.02917,164086,330675,89,177,Studio,3,4,True,5.0,True,True,True,False,2024-10-20 21:33:05
705,872,34.94067,7.69768,103602,336606,63,89,Studio,3,6,True,16.2,False,False,True,False,2024-10-03 11:12:23
706,751,34.35211,1.09263,180280,461221,92,141,Apartment,4,3,True,6.7,False,True,True,True,2024-11-14 04:54:26
